epoch,grad_norm,learning_rate,loss,step,eval_accuracy,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
0.17123287671232876,8.19844913482666,2.191780821917808e-06,6.3499,50,,,,,
0.1780821917808219,8.451424598693848,2.2831050228310503e-06,6.3422,52,,,,,
0.18493150684931506,13.810225486755371,2.3744292237442924e-06,6.3019,54,,,,,
0.1917808219178082,12.688422203063965,2.4657534246575345e-06,6.2522,56,,,,,
0.19863013698630136,8.208231925964355,2.511415525114155e-06,6.222,58,,,,,
0.2054794520547945,7.429840564727783,2.6027397260273973e-06,6.2193,60,,,,,
0.21232876712328766,11.362858772277832,2.6940639269406394e-06,6.0743,62,,,,,
0.2191780821917808,8.265899658203125,2.7853881278538815e-06,6.0792,64,,,,,
0.22602739726027396,19.211549758911133,2.876712328767123e-06,6.0926,66,,,,,
0.2328767123287671,7.806167125701904,2.9680365296803653e-06,5.9177,68,,,,,
0.23972602739726026,28.644054412841797,3.0593607305936074e-06,5.8866,70,,,,,
0.2465753424657534,15.025980949401855,3.1506849315068495e-06,5.8843,72,,,,,
0.2534246575342466,11.823469161987305,3.242009132420091e-06,5.789,74,,,,,
0.2602739726027397,7.773160457611084,3.3333333333333333e-06,5.7045,76,,,,,
0.2671232876712329,11.737995147705078,3.4246575342465754e-06,5.7219,78,,,,,
0.273972602739726,7.089250087738037,3.5159817351598176e-06,5.6785,80,,,,,
0.2808219178082192,9.054931640625,3.6073059360730597e-06,5.554,82,,,,,
0.2876712328767123,6.993370056152344,3.6986301369863014e-06,5.4056,84,,,,,
0.2945205479452055,17.248046875,3.7899543378995435e-06,5.2931,86,,,,,
0.3013698630136986,53.757080078125,3.881278538812785e-06,5.2976,88,,,,,
0.3082191780821918,6.7455153465271,3.972602739726027e-06,5.2645,90,,,,,
0.3150684931506849,29.611413955688477,4.063926940639269e-06,5.1856,92,,,,,
0.3219178082191781,6.786352157592773,4.1552511415525115e-06,5.2308,94,,,,,
0.3287671232876712,11.108588218688965,4.246575342465754e-06,5.0089,96,,,,,
0.3356164383561644,23.898794174194336,4.337899543378996e-06,5.0291,98,,,,,
0.3424657534246575,7.200325965881348,4.429223744292238e-06,4.7094,100,,,,,
0.3493150684931507,6.862053394317627,4.52054794520548e-06,4.9541,102,,,,,
0.3561643835616438,6.346109390258789,4.611872146118721e-06,4.6521,104,,,,,
0.363013698630137,6.898823261260986,4.703196347031963e-06,4.8719,106,,,,,
0.3698630136986301,6.150269508361816,4.7945205479452054e-06,4.64,108,,,,,
0.3767123287671233,15.842408180236816,4.8858447488584476e-06,4.5681,110,,,,,
0.3835616438356164,6.563333988189697,4.97716894977169e-06,4.6001,112,,,,,
0.3904109589041096,8.300651550292969,5.068493150684932e-06,4.5695,114,,,,,
0.3972602739726027,4.6682586669921875,5.159817351598174e-06,4.5131,116,,,,,
0.4041095890410959,4.891955852508545,5.251141552511416e-06,4.5752,118,,,,,
0.410958904109589,4.407607078552246,5.296803652968037e-06,4.5442,120,,,,,
0.4178082191780822,4.6719160079956055,5.388127853881279e-06,4.4595,122,,,,,
0.4246575342465753,5.976747035980225,5.479452054794521e-06,4.2237,124,,,,,
0.4315068493150685,5.312646389007568,5.570776255707763e-06,4.1661,126,,,,,
0.4383561643835616,4.601620197296143,5.662100456621005e-06,4.3217,128,,,,,
0.4452054794520548,36.67291259765625,5.753424657534246e-06,4.0792,130,,,,,
0.4520547945205479,4.151227951049805,5.8447488584474885e-06,4.125,132,,,,,
0.4589041095890411,4.599363803863525,5.936073059360731e-06,3.8899,134,,,,,
0.4657534246575342,8.247100830078125,6.027397260273973e-06,4.0528,136,,,,,
0.4726027397260274,14.00479793548584,6.118721461187215e-06,4.1594,138,,,,,
0.4794520547945205,3.420724391937256,6.210045662100457e-06,3.9346,140,,,,,
0.4863013698630137,5.310819625854492,6.301369863013699e-06,4.1223,142,,,,,
0.4931506849315068,3.380007028579712,6.392694063926941e-06,3.9495,144,,,,,
0.5,14.845590591430664,6.484018264840182e-06,3.8792,146,,,,,
0.5068493150684932,3.944045305252075,6.5753424657534245e-06,4.0044,148,,,,,
0.5136986301369864,22.403976440429688,6.666666666666667e-06,3.9787,150,,,,,
0.5205479452054794,3.545685052871704,6.712328767123288e-06,3.8351,152,,,,,
0.5273972602739726,3.6125521659851074,6.80365296803653e-06,3.7312,154,,,,,
0.5342465753424658,110.20531463623047,6.894977168949772e-06,3.6117,156,,,,,
0.541095890410959,3.2763988971710205,6.9863013698630145e-06,3.5905,158,,,,,
0.547945205479452,10.641819953918457,7.077625570776257e-06,3.5573,160,,,,,
0.5547945205479452,3.5041351318359375,7.168949771689499e-06,3.7698,162,,,,,
0.5616438356164384,13.98067855834961,7.260273972602741e-06,3.7948,164,,,,,
0.5684931506849316,9.518685340881348,7.351598173515982e-06,3.6648,166,,,,,
0.5753424657534246,7.590954303741455,7.442922374429224e-06,3.7445,168,,,,,
0.5821917808219178,5.96375036239624,7.534246575342466e-06,3.6724,170,,,,,
0.589041095890411,3.2506866455078125,7.625570776255708e-06,3.8007,172,,,,,
0.5958904109589042,3.563450813293457,7.71689497716895e-06,3.7779,174,,,,,
0.6027397260273972,3.6273555755615234,7.808219178082192e-06,3.6304,176,,,,,
0.6095890410958904,3.0146031379699707,7.899543378995435e-06,3.4324,178,,,,,
0.6164383561643836,2.9236702919006348,7.990867579908676e-06,3.4128,180,,,,,
0.6232876712328768,3.5648140907287598,8.082191780821919e-06,3.7728,182,,,,,
0.6301369863013698,4.108382225036621,8.17351598173516e-06,3.339,184,,,,,
0.636986301369863,3.223416328430176,8.264840182648403e-06,3.0785,186,,,,,
0.6438356164383562,15.835285186767578,8.356164383561644e-06,3.4948,188,,,,,
0.6506849315068494,4.555046558380127,8.447488584474887e-06,3.2991,190,,,,,
0.6575342465753424,3.727161169052124,8.538812785388129e-06,3.1098,192,,,,,
0.6643835616438356,2.5334534645080566,8.63013698630137e-06,3.2972,194,,,,,
0.6712328767123288,3.3570663928985596,8.721461187214613e-06,3.2732,196,,,,,
0.678082191780822,2.7702348232269287,8.812785388127854e-06,3.3296,198,,,,,
0.684931506849315,3.0323641300201416,8.904109589041097e-06,3.1508,200,,,,,
0.6917808219178082,11.218663215637207,8.995433789954338e-06,3.2094,202,,,,,
0.6986301369863014,4.321690082550049,9.086757990867581e-06,3.3924,204,,,,,
0.7054794520547946,8.12484073638916,9.178082191780823e-06,3.3063,206,,,,,
0.7123287671232876,4.747251033782959,9.269406392694064e-06,3.272,208,,,,,
0.7191780821917808,3.873936891555786,9.360730593607307e-06,3.3704,210,,,,,
0.726027397260274,2.916595935821533,9.452054794520548e-06,3.1839,212,,,,,
0.7328767123287672,2.9852147102355957,9.543378995433791e-06,3.0283,214,,,,,
0.7397260273972602,3.158487319946289,9.634703196347032e-06,2.8571,216,,,,,
0.7465753424657534,3.5083227157592773,9.726027397260275e-06,2.8608,218,,,,,
0.7534246575342466,3.764472007751465,9.817351598173517e-06,3.3021,220,,,,,
0.7602739726027398,7.6790337562561035,9.90867579908676e-06,2.7974,222,,,,,
0.7671232876712328,7.601768970489502,1e-05,2.8214,224,,,,,
0.773972602739726,,1.004566210045662e-05,2.8134,226,,,,,
0.7808219178082192,8.117958068847656,1.0136986301369864e-05,2.7376,228,,,,,
0.7876712328767124,3.409637689590454,1.0228310502283105e-05,2.8299,230,,,,,
0.7945205479452054,20.392566680908203,1.0319634703196348e-05,2.689,232,,,,,
0.8013698630136986,3.952939510345459,1.0410958904109589e-05,2.7847,234,,,,,
0.8082191780821918,2.7742044925689697,1.0502283105022832e-05,2.7947,236,,,,,
0.815068493150685,2.63987398147583,1.0593607305936073e-05,2.9211,238,,,,,
0.821917808219178,2.4614500999450684,1.0684931506849316e-05,2.642,240,,,,,
0.8287671232876712,2.4774186611175537,1.0776255707762558e-05,2.6614,242,,,,,
0.8356164383561644,3.3942723274230957,1.082191780821918e-05,2.7473,244,,,,,
0.8424657534246576,2.7404632568359375,1.091324200913242e-05,2.7394,246,,,,,
0.8493150684931506,3.365455389022827,1.1004566210045663e-05,2.509,248,,,,,
0.8561643835616438,5.5737080574035645,1.1095890410958904e-05,2.7972,250,,,,,
0.863013698630137,2.6075146198272705,1.1187214611872147e-05,2.4594,252,,,,,
0.8698630136986302,4.280280113220215,1.1278538812785389e-05,2.859,254,,,,,
0.8767123287671232,7.784981727600098,1.1369863013698632e-05,2.478,256,,,,,
0.8835616438356164,2.8379039764404297,1.1461187214611873e-05,2.6204,258,,,,,
0.8904109589041096,3.916327714920044,1.1552511415525116e-05,2.5449,260,,,,,
0.8972602739726028,3.233067750930786,1.1643835616438357e-05,2.3428,262,,,,,
0.9041095890410958,2.7312352657318115,1.17351598173516e-05,2.544,264,,,,,
0.910958904109589,2.7047524452209473,1.1826484018264841e-05,2.3022,266,,,,,
0.9178082191780822,2.774554967880249,1.1917808219178084e-05,2.713,268,,,,,
0.9246575342465754,2.8820340633392334,1.2009132420091326e-05,2.1994,270,,,,,
0.9315068493150684,3.2812514305114746,1.2100456621004569e-05,2.1923,272,,,,,
0.9383561643835616,2.7553820610046387,1.219178082191781e-05,2.2362,274,,,,,
0.9452054794520548,3.112928628921509,1.2283105022831053e-05,2.3558,276,,,,,
0.952054794520548,4.065698146820068,1.2374429223744292e-05,2.1701,278,,,,,
0.958904109589041,2.86609148979187,1.2465753424657537e-05,2.1877,280,,,,,
0.9657534246575342,3.991472005844116,1.2557077625570777e-05,2.4306,282,,,,,
0.9726027397260274,3.031236410140991,1.264840182648402e-05,2.1407,284,,,,,
0.9794520547945206,2.444366216659546,1.273972602739726e-05,2.5531,286,,,,,
0.9863013698630136,2.7031450271606445,1.2831050228310504e-05,2.2089,288,,,,,
0.9931506849315068,3.0003044605255127,1.2922374429223745e-05,2.2157,290,,,,,
1.0,3.2183780670166016,1.3013698630136988e-05,2.2996,292,,,,,
1.0,,,,292,0.6057943120520678,2.0123703479766846,537.5121,2.381,0.298
1.0068493150684932,2.8179643154144287,1.310502283105023e-05,2.3506,294,,,,,
1.0136986301369864,2.954420566558838,1.3196347031963472e-05,2.0438,296,,,,,
1.0205479452054795,2.364553213119507,1.3287671232876714e-05,1.9742,298,,,,,
1.0273972602739727,29.63475227355957,1.3378995433789956e-05,1.9113,300,,,,,
1.0342465753424657,3.0519673824310303,1.3470319634703198e-05,2.0591,302,,,,,
1.0410958904109588,9.321959495544434,1.356164383561644e-05,2.1871,304,,,,,
1.047945205479452,5.354949474334717,1.3652968036529682e-05,2.2041,306,,,,,
1.0547945205479452,3.0058438777923584,1.3744292237442925e-05,2.016,308,,,,,
1.0616438356164384,7.697035312652588,1.3835616438356164e-05,2.1515,310,,,,,
1.0684931506849316,40.87770462036133,1.3926940639269409e-05,1.9807,312,,,,,
1.0753424657534247,2.9269795417785645,1.4018264840182649e-05,1.9715,314,,,,,
1.0821917808219177,13.733606338500977,1.4109589041095892e-05,2.1453,316,,,,,
1.0890410958904109,9.559346199035645,1.4200913242009133e-05,1.7719,318,,,,,
1.095890410958904,2.7492735385894775,1.4292237442922376e-05,1.8063,320,,,,,
1.1027397260273972,2.47452712059021,1.4383561643835617e-05,2.03,322,,,,,
1.1095890410958904,3.689181089401245,1.447488584474886e-05,2.0915,324,,,,,
1.1164383561643836,25.89147186279297,1.4566210045662101e-05,2.0302,326,,,,,
1.1232876712328768,2.70967435836792,1.4657534246575344e-05,1.723,328,,,,,
1.13013698630137,3.6805906295776367,1.4748858447488586e-05,2.0149,330,,,,,
1.1369863013698631,2.439476251602173,1.4840182648401829e-05,1.8921,332,,,,,
1.143835616438356,5.18501091003418,1.493150684931507e-05,2.1049,334,,,,,
1.1506849315068493,2.6594979763031006,1.5022831050228313e-05,2.0612,336,,,,,
1.1575342465753424,2.2884178161621094,1.5114155251141554e-05,1.8074,338,,,,,
1.1643835616438356,2.7437779903411865,1.5205479452054797e-05,1.7939,340,,,,,
1.1712328767123288,10.04284381866455,1.5296803652968037e-05,1.7257,342,,,,,
1.178082191780822,3.4287045001983643,1.538812785388128e-05,1.918,344,,,,,
1.1849315068493151,2.9425301551818848,1.5479452054794523e-05,1.8671,346,,,,,
1.191780821917808,2.487494468688965,1.5570776255707765e-05,1.9488,348,,,,,
1.1986301369863013,8.903196334838867,1.5662100456621005e-05,1.8388,350,,,,,
1.2054794520547945,3.899414300918579,1.5753424657534248e-05,1.6662,352,,,,,
1.2123287671232876,2.6649038791656494,1.584474885844749e-05,1.587,354,,,,,
1.2191780821917808,2.186248302459717,1.5936073059360734e-05,1.6455,356,,,,,
1.226027397260274,2.418437957763672,1.6027397260273974e-05,1.9499,358,,,,,
1.2328767123287672,2.9356470108032227,1.6118721461187216e-05,1.8278,360,,,,,
1.2397260273972603,70.46995544433594,1.6210045662100456e-05,1.9603,362,,,,,
1.2465753424657535,2.7975242137908936,1.6301369863013702e-05,1.6414,364,,,,,
1.2534246575342465,14.2831392288208,1.6392694063926942e-05,1.7063,366,,,,,
1.2602739726027397,2.2253458499908447,1.6484018264840185e-05,1.6171,368,,,,,
1.2671232876712328,2.2389590740203857,1.6575342465753425e-05,1.8181,370,,,,,
1.273972602739726,1.9974225759506226,1.6666666666666667e-05,1.6894,372,,,,,
1.2808219178082192,2.5718259811401367,1.675799086757991e-05,1.5389,374,,,,,
1.2876712328767124,97.55695343017578,1.6849315068493153e-05,1.6531,376,,,,,
1.2945205479452055,20.195363998413086,1.6940639269406393e-05,1.5045,378,,,,,
1.3013698630136985,2.3902251720428467,1.7031963470319636e-05,1.8364,380,,,,,
1.308219178082192,3.863192558288574,1.712328767123288e-05,1.5806,382,,,,,
1.3150684931506849,2.375231981277466,1.7214611872146122e-05,1.5088,384,,,,,
1.321917808219178,2.377664089202881,1.730593607305936e-05,1.7111,386,,,,,
1.3287671232876712,2.486069440841675,1.7397260273972604e-05,1.6939,388,,,,,
1.3356164383561644,2.6643731594085693,1.7488584474885847e-05,1.6031,390,,,,,
1.3424657534246576,2.343541145324707,1.757990867579909e-05,1.477,392,,,,,
1.3493150684931507,3.0222535133361816,1.767123287671233e-05,1.8788,394,,,,,
1.356164383561644,2.3271098136901855,1.7762557077625573e-05,1.4442,396,,,,,
1.3630136986301369,2.682964563369751,1.7853881278538812e-05,1.5187,398,,,,,
1.36986301369863,2.3406264781951904,1.7945205479452055e-05,1.4359,400,,,,,
1.3767123287671232,2.722609043121338,1.80365296803653e-05,1.5765,402,,,,,
1.3835616438356164,3.201106548309326,1.812785388127854e-05,1.3947,404,,,,,
1.3904109589041096,2.6011617183685303,1.821917808219178e-05,1.464,406,,,,,
1.3972602739726028,2.703997850418091,1.8310502283105024e-05,1.4989,408,,,,,
1.404109589041096,5.561519145965576,1.8401826484018267e-05,1.6445,410,,,,,
1.410958904109589,2.589773654937744,1.849315068493151e-05,1.3092,412,,,,,
1.4178082191780823,2.3978676795959473,1.858447488584475e-05,1.3496,414,,,,,
1.4246575342465753,2.573925495147705,1.8675799086757992e-05,1.5356,416,,,,,
1.4315068493150684,,1.8721461187214614e-05,1.5453,418,,,,,
1.4383561643835616,5.55117130279541,1.8812785388127853e-05,1.5707,420,,,,,
1.4452054794520548,6.633700847625732,1.8904109589041096e-05,1.4817,422,,,,,
1.452054794520548,3.2993216514587402,1.899543378995434e-05,1.5916,424,,,,,
1.4589041095890412,20.783401489257812,1.9086757990867582e-05,1.4538,426,,,,,
1.4657534246575343,2.889589548110962,1.9178082191780822e-05,1.4756,428,,,,,
1.4726027397260273,3.251600742340088,1.9269406392694065e-05,1.5771,430,,,,,
1.4794520547945205,2.1839892864227295,1.9360730593607308e-05,1.5027,432,,,,,
1.4863013698630136,2.0595052242279053,1.945205479452055e-05,1.487,434,,,,,
1.4931506849315068,2.0558664798736572,1.954337899543379e-05,1.3996,436,,,,,
1.5,2.866692543029785,1.9634703196347033e-05,1.3993,438,,,,,
1.5068493150684932,2.063717842102051,1.9726027397260276e-05,1.3015,440,,,,,
1.5136986301369864,2.2496213912963867,1.981735159817352e-05,1.3589,442,,,,,
1.5205479452054793,2.9324944019317627,1.990867579908676e-05,1.4138,444,,,,,
1.5273972602739727,2.077760696411133,2e-05,1.3582,446,,,,,
1.5342465753424657,2.2396039962768555,1.9989852866565197e-05,1.3465,448,,,,,
1.541095890410959,2.516446113586426,1.9979705733130392e-05,1.5215,450,,,,,
1.547945205479452,2.5994315147399902,1.9969558599695587e-05,1.3554,452,,,,,
1.5547945205479452,2.504884719848633,1.9959411466260783e-05,1.4058,454,,,,,
1.5616438356164384,2.6907761096954346,1.9949264332825978e-05,1.5267,456,,,,,
1.5684931506849316,2.558504104614258,1.9939117199391173e-05,1.3634,458,,,,,
1.5753424657534247,3.964639902114868,1.9928970065956368e-05,1.2636,460,,,,,
1.5821917808219177,2.2248122692108154,1.9918822932521563e-05,1.2773,462,,,,,
1.589041095890411,2.2586119174957275,1.990867579908676e-05,1.3301,464,,,,,
1.595890410958904,3.0617218017578125,1.9898528665651954e-05,1.3669,466,,,,,
1.6027397260273972,3.7484631538391113,1.988838153221715e-05,1.2866,468,,,,,
1.6095890410958904,2.2205100059509277,1.9878234398782344e-05,1.2173,470,,,,,
1.6164383561643836,8.786894798278809,1.986808726534754e-05,1.299,472,,,,,
1.6232876712328768,2.4769396781921387,1.9857940131912735e-05,1.2154,474,,,,,
1.6301369863013697,2.345444440841675,1.984779299847793e-05,1.6405,476,,,,,
1.6369863013698631,2.928481340408325,1.9837645865043125e-05,1.0902,478,,,,,
1.643835616438356,3.878929376602173,1.982749873160832e-05,1.3054,480,,,,,
1.6506849315068495,2.496105194091797,1.981735159817352e-05,1.1986,482,,,,,
1.6575342465753424,2.6739602088928223,1.980720446473871e-05,1.2877,484,,,,,
1.6643835616438356,2.0764033794403076,1.979705733130391e-05,1.1617,486,,,,,
1.6712328767123288,2.26558780670166,1.97869101978691e-05,1.2875,488,,,,,
1.678082191780822,2.653867721557617,1.97767630644343e-05,1.2338,490,,,,,
1.6849315068493151,2.2659170627593994,1.9766615930999492e-05,1.2091,492,,,,,
1.691780821917808,2.2274301052093506,1.975646879756469e-05,1.3048,494,,,,,
1.6986301369863015,2.26163649559021,1.9746321664129882e-05,1.2074,496,,,,,
1.7054794520547945,2.573166847229004,1.973617453069508e-05,1.5726,498,,,,,
1.7123287671232876,3.5014429092407227,1.9726027397260276e-05,1.3151,500,,,,,
1.7191780821917808,2.536376953125,1.971588026382547e-05,1.261,502,,,,,
1.726027397260274,2.5014562606811523,1.9705733130390667e-05,1.2755,504,,,,,
1.7328767123287672,2.2898967266082764,1.9695585996955862e-05,1.3856,506,,,,,
1.7397260273972601,2.44128155708313,1.9685438863521057e-05,1.2273,508,,,,,
1.7465753424657535,2.38397479057312,1.9675291730086252e-05,1.1047,510,,,,,
1.7534246575342465,2.517336130142212,1.9665144596651448e-05,1.1436,512,,,,,
1.7602739726027399,2.293351173400879,1.9654997463216643e-05,1.2636,514,,,,,
1.7671232876712328,4.847164630889893,1.9644850329781838e-05,1.1003,516,,,,,
1.773972602739726,2.3386330604553223,1.9634703196347033e-05,1.0802,518,,,,,
1.7808219178082192,4.569746017456055,1.962455606291223e-05,1.0839,520,,,,,
1.7876712328767124,2.2058892250061035,1.9614408929477424e-05,1.228,522,,,,,
1.7945205479452055,2.5338528156280518,1.960426179604262e-05,1.2054,524,,,,,
1.8013698630136985,2.343167304992676,1.9594114662607814e-05,1.3142,526,,,,,
1.808219178082192,4.806120872497559,1.958396752917301e-05,1.1906,528,,,,,
1.8150684931506849,2.4672629833221436,1.9573820395738205e-05,1.1056,530,,,,,
1.821917808219178,3.0226330757141113,1.95636732623034e-05,1.1922,532,,,,,
1.8287671232876712,2.357111692428589,1.9553526128868595e-05,1.278,534,,,,,
1.8356164383561644,2.5734639167785645,1.954337899543379e-05,1.1203,536,,,,,
1.8424657534246576,2.4489753246307373,1.9533231861998985e-05,1.1362,538,,,,,
1.8493150684931505,3.5784435272216797,1.952308472856418e-05,1.412,540,,,,,
1.856164383561644,2.8820955753326416,1.9512937595129376e-05,0.9415,542,,,,,
1.8630136986301369,2.415616035461426,1.950279046169457e-05,0.9409,544,,,,,
1.8698630136986303,3.2074410915374756,1.949264332825977e-05,1.1224,546,,,,,
1.8767123287671232,2.6319668292999268,1.948249619482496e-05,1.1064,548,,,,,
1.8835616438356164,2.227038621902466,1.947234906139016e-05,1.1541,550,,,,,
1.8904109589041096,2.411790609359741,1.9462201927955352e-05,1.0301,552,,,,,
1.8972602739726028,4.389623165130615,1.945205479452055e-05,1.1464,554,,,,,
1.904109589041096,2.7331485748291016,1.9441907661085742e-05,0.9427,556,,,,,
1.910958904109589,2.4626991748809814,1.943176052765094e-05,1.0536,558,,,,,
1.9178082191780823,2.2101190090179443,1.9421613394216133e-05,1.0681,560,,,,,
1.9246575342465753,2.5281684398651123,1.941146626078133e-05,0.9518,562,,,,,
1.9315068493150684,2.481964349746704,1.9401319127346527e-05,1.06,564,,,,,
1.9383561643835616,2.0826547145843506,1.9391171993911722e-05,1.0551,566,,,,,
1.9452054794520548,2.3293323516845703,1.9381024860476917e-05,0.9782,568,,,,,
1.952054794520548,3.240412712097168,1.9370877727042112e-05,1.1142,570,,,,,
1.958904109589041,2.067108392715454,1.9360730593607308e-05,0.9794,572,,,,,
1.9657534246575343,2.2607271671295166,1.9350583460172503e-05,1.0621,574,,,,,
1.9726027397260273,11.961281776428223,1.9340436326737698e-05,1.2886,576,,,,,
1.9794520547945207,2.4704883098602295,1.9330289193302893e-05,1.1159,578,,,,,
1.9863013698630136,2.7150955200195312,1.932014205986809e-05,1.0248,580,,,,,
1.9931506849315068,2.881166934967041,1.9309994926433284e-05,1.2325,582,,,,,
2.0,4.104251861572266,1.929984779299848e-05,1.0882,584,,,,,
2.0,,,,584,0.7925646415275913,0.931075394153595,392.1529,3.264,0.408
2.006849315068493,2.4836273193359375,1.9289700659563674e-05,0.9717,586,,,,,
2.0136986301369864,10.47231388092041,1.927955352612887e-05,1.1996,588,,,,,
2.0205479452054793,2.0124740600585938,1.9269406392694065e-05,0.8469,590,,,,,
2.0273972602739727,2.6536240577697754,1.925925925925926e-05,1.09,592,,,,,
2.0342465753424657,2.411139488220215,1.9249112125824455e-05,1.0062,594,,,,,
2.041095890410959,2.796666383743286,1.923896499238965e-05,1.0504,596,,,,,
2.047945205479452,2.2054531574249268,1.9228817858954846e-05,0.7885,598,,,,,
2.0547945205479454,2.8329148292541504,1.921867072552004e-05,0.9294,600,,,,,
2.0616438356164384,1.948668122291565,1.9208523592085236e-05,1.0288,602,,,,,
2.0684931506849313,2.0504403114318848,1.919837645865043e-05,1.1217,604,,,,,
2.0753424657534247,2.1236584186553955,1.9188229325215627e-05,0.9465,606,,,,,
2.0821917808219177,2.2774362564086914,1.9178082191780822e-05,0.978,608,,,,,
2.089041095890411,2.8608031272888184,1.916793505834602e-05,0.9245,610,,,,,
2.095890410958904,2.5593883991241455,1.9157787924911212e-05,0.9605,612,,,,,
2.1027397260273974,3.1870625019073486,1.914764079147641e-05,0.8054,614,,,,,
2.1095890410958904,2.1676077842712402,1.9137493658041603e-05,0.8001,616,,,,,
2.1164383561643834,2.0762956142425537,1.91273465246068e-05,1.0922,618,,,,,
2.1232876712328768,3.2168712615966797,1.9117199391171993e-05,0.8901,620,,,,,
2.1301369863013697,2.3595361709594727,1.9107052257737192e-05,0.9251,622,,,,,
2.136986301369863,2.3651931285858154,1.9096905124302384e-05,1.0045,624,,,,,
2.143835616438356,2.765329360961914,1.9086757990867582e-05,0.8201,626,,,,,
2.1506849315068495,2.2157037258148193,1.9076610857432777e-05,1.0858,628,,,,,
2.1575342465753424,4.074488162994385,1.9066463723997973e-05,0.8581,630,,,,,
2.1643835616438354,2.257434368133545,1.9056316590563168e-05,0.9532,632,,,,,
2.171232876712329,3.7195239067077637,1.9046169457128363e-05,1.3251,634,,,,,
2.1780821917808217,3.7484097480773926,1.903602232369356e-05,1.3308,636,,,,,
2.184931506849315,2.093904733657837,1.9025875190258754e-05,1.0236,638,,,,,
2.191780821917808,4.756536483764648,1.901572805682395e-05,0.8782,640,,,,,
2.1986301369863015,2.7296793460845947,1.9005580923389144e-05,1.0343,642,,,,,
2.2054794520547945,2.7646100521087646,1.899543378995434e-05,0.9052,644,,,,,
2.212328767123288,2.2724826335906982,1.8985286656519534e-05,0.9834,646,,,,,
2.219178082191781,2.228792190551758,1.897513952308473e-05,0.9303,648,,,,,
2.2260273972602738,2.5224008560180664,1.8964992389649925e-05,0.9124,650,,,,,
2.232876712328767,2.1315219402313232,1.895484525621512e-05,0.82,652,,,,,
2.23972602739726,2.2814524173736572,1.8944698122780315e-05,0.9802,654,,,,,
2.2465753424657535,1.7900784015655518,1.893455098934551e-05,0.9785,656,,,,,
2.2534246575342465,1.9959405660629272,1.8924403855910706e-05,0.8702,658,,,,,
2.26027397260274,2.2427330017089844,1.89142567224759e-05,0.9863,660,,,,,
2.267123287671233,2.5856990814208984,1.8904109589041096e-05,0.8832,662,,,,,
2.2739726027397262,3.1830837726593018,1.889396245560629e-05,1.1487,664,,,,,
2.280821917808219,22.758737564086914,1.8883815322171487e-05,0.8131,666,,,,,
2.287671232876712,2.3791422843933105,1.8873668188736682e-05,1.0264,668,,,,,
2.2945205479452055,2.468730926513672,1.8863521055301877e-05,0.777,670,,,,,
2.3013698630136985,8.587379455566406,1.8853373921867072e-05,0.9882,672,,,,,
2.308219178082192,3.37338924407959,1.884322678843227e-05,1.0672,674,,,,,
2.315068493150685,5.805937767028809,1.8833079654997463e-05,0.941,676,,,,,
2.3219178082191783,2.5767977237701416,1.882293252156266e-05,0.9935,678,,,,,
2.328767123287671,2.306739568710327,1.8812785388127853e-05,0.7345,680,,,,,
